"MTU (CET/CEST)","Area","Sequence","Day-ahead (EUR/MWh)","Intraday Period (CET/CEST)","Energy Price (EUR/MWh)"
"12/01/2022 03:00:00 - 12/01/2022 04:00:00","BZN|IT-North","Without sequence","179.58","",""
"12/01/2022 04:00:00 - 12/01/2022 05:00:00","BZN|IT-North","Without sequence","178.33","",""
"12/01/2022 05:00:00 - 12/01/2022 06:00:00","BZN|IT-North","Without sequence","193.5","",""
"12/01/2022 06:00:00 - 12/01/2022 07:00:00","BZN|IT-North","Without sequence","236.76","",""
"12/01/2022 07:00:00 - 12/01/2022 08:00:00","BZN|IT-North","Without sequence","273.18","",""
"12/01/2022 08:00:00 - 12/01/2022 09:00:00","BZN|IT-North","Without sequence","300.1","",""
"12/01/2022 09:00:00 - 12/01/2022 10:00:00","BZN|IT-North","Without sequence","292.74","",""
"12/01/2022 10:00:00 - 12/01/2022 11:00:00","BZN|IT-North","Without sequence","275.5","",""
"12/01/2022 11:00:00 - 12/01/2022 12:00:00","BZN|IT-North","Without sequence","258.65","",""
"12/01/2022 12:00:00 - 12/01/2022 13:00:00","BZN|IT-North","Without sequence","245.11","",""
"12/01/2022 13:00:00 - 12/01/2022 14:00:00","BZN|IT-North","Without sequence","232.08","",""
"12/01/2022 14:00:00 - 12/01/2022 15:00:00","BZN|IT-North","Without sequence","234.77","",""
"12/01/2022 15:00:00 - 12/01/2022 16:00:00","BZN|IT-North","Without sequence","240.01","",""
"12/01/2022 16:00:00 - 12/01/2022 17:00:00","BZN|IT-North","Without sequence","255.0","",""
"12/01/2022 17:00:00 - 12/01/2022 18:00:00","BZN|IT-North","Without sequence","284.82","",""
"12/01/2022 18:00:00 - 12/01/2022 19:00:00","BZN|IT-North","Without sequence","285.97","",""
"12/01/2022 19:00:00 - 12/01/2022 20:00:00","BZN|IT-North","Without sequence","269.03","",""
"12/01/2022 20:00:00 - 12/01/2022 21:00:00","BZN|IT-North","Without sequence","246.9","",""
"12/01/2022 21:00:00 - 12/01/2022 22:00:00","BZN|IT-North","Without sequence","222.79","",""
"12/01/2022 22:00:00 - 12/01/2022 23:00:00","BZN|IT-North","Without sequence","213.64","",""
"12/01/2022 23:00:00 - 13/01/2022 00:00:00","BZN|IT-North","Without sequence","200.22","",""
"13/01/2022 00:00:00 - 13/01/2022 01:00:00","BZN|IT-North","Without sequence","192.24","",""
"13/01/2022 01:00:00 - 13/01/2022 02:00:00","BZN|IT-North","Without sequence","188.72","",""
"13/01/2022 02:00:00 - 13/01/2022 03:00:00","BZN|IT-North","Without sequence","187.87","",""
"13/01/2022 03:00:00 - 13/01/2022 04:00:00","BZN|IT-North","Without sequence","186.57","",""
"13/01/2022 04:00:00 - 13/01/2022 05:00:00","BZN|IT-North","Without sequence","188.0","",""
"13/01/2022 05:00:00 - 13/01/2022 06:00:00","BZN|IT-North","Without sequence","198.24","",""
"13/01/2022 06:00:00 - 13/01/2022 07:00:00","BZN|IT-North","Without sequence","212.18","",""
"13/01/2022 07:00:00 - 13/01/2022 08:00:00","BZN|IT-North","Without sequence","236.26","",""
"13/01/2022 08:00:00 - 13/01/2022 09:00:00","BZN|IT-North","Without sequence","252.39","",""
"13/01/2022 09:00:00 - 13/01/2022 10:00:00","BZN|IT-North","Without sequence","257.58","",""
"13/01/2022 10:00:00 - 13/01/2022 11:00:00","BZN|IT-North","Without sequence","254.17","",""
"13/01/2022 11:00:00 - 13/01/2022 12:00:00","BZN|IT-North","Without sequence","230.0","",""
"13/01/2022 12:00:00 - 13/01/2022 13:00:00","BZN|IT-North","Without sequence","223.12","",""
"13/01/2022 13:00:00 - 13/01/2022 14:00:00","BZN|IT-North","Without sequence","214.0","",""
"13/01/2022 14:00:00 - 13/01/2022 15:00:00","BZN|IT-North","Without sequence","214.88","",""
"13/01/2022 15:00:00 - 13/01/2022 16:00:00","BZN|IT-North","Without sequence","221.65","",""
"13/01/2022 16:00:00 - 13/01/2022 17:00:00","BZN|IT-North","Without sequence","243.44","",""
"13/01/2022 17:00:00 - 13/01/2022 18:00:00","BZN|IT-North","Without sequence","266.3","",""
"13/01/2022 18:00:00 - 13/01/2022 19:00:00","BZN|IT-North","Without sequence","274.0","",""
"13/01/2022 19:00:00 - 13/01/2022 20:00:00","BZN|IT-North","Without sequence","262.95","",""
"13/01/2022 20:00:00 - 13/01/2022 21:00:00","BZN|IT-North","Without sequence","246.27","",""
"13/01/2022 21:00:00 - 13/01/2022 22:00:00","BZN|IT-North","Without sequence","230.1","",""
"13/01/2022 22:00:00 - 13/01/2022 23:00:00","BZN|IT-North","Without sequence","217.03","",""
"13/01/2022 23:00:00 - 14/01/2022 00:00:00","BZN|IT-North","Without sequence","207.99","",""
"14/01/2022 00:00:00 - 14/01/2022 01:00:00","BZN|IT-North","Without sequence","205.0","",""
"14/01/2022 01:00:00 - 14/01/2022 02:00:00","BZN|IT-North","Without sequence","199.96","",""
"14/01/2022 02:00:00 - 14/01/2022 03:00:00","BZN|IT-North","Without sequence","196.42","",""
"14/01/2022 03:00:00 - 14/01/2022 04:00:00","BZN|IT-North","Without sequence","192.77","",""
"14/01/2022 04:00:00 - 14/01/2022 05:00:00","BZN|IT-North","Without sequence","192.43","",""
"14/01/2022 05:00:00 - 14/01/2022 06:00:00","BZN|IT-North","Without sequence","197.6","",""
"14/01/2022 06:00:00 - 14/01/2022 07:00:00","BZN|IT-North","Without sequence","218.9","",""
"14/01/2022 07:00:00 - 14/01/2022 08:00:00","BZN|IT-North","Without sequence","259.24","",""
"14/01/2022 08:00:00 - 14/01/2022 09:00:00","BZN|IT-North","Without sequence","284.66","",""
"14/01/2022 09:00:00 - 14/01/2022 10:00:00","BZN|IT-North","Without sequence","292.5","",""
"14/01/2022 10:00:00 - 14/01/2022 11:00:00","BZN|IT-North","Without sequence","274.1","",""
"14/01/2022 11:00:00 - 14/01/2022 12:00:00","BZN|IT-North","Without sequence","256.54","",""
"14/01/2022 12:00:00 - 14/01/2022 13:00:00","BZN|IT-North","Without sequence","226.8","",""
"14/01/2022 13:00:00 - 14/01/2022 14:00:00","BZN|IT-North","Without sequence","217.97","",""
"14/01/2022 14:00:00 - 14/01/2022 15:00:00","BZN|IT-North","Without sequence","213.01","",""
"14/01/2022 15:00:00 - 14/01/2022 16:00:00","BZN|IT-North","Without sequence","220.0","",""
"14/01/2022 16:00:00 - 14/01/2022 17:00:00","BZN|IT-North","Without sequence","238.05","",""
"14/01/2022 17:00:00 - 14/01/2022 18:00:00","BZN|IT-North","Without sequence","262.0","",""
"14/01/2022 18:00:00 - 14/01/2022 19:00:00","BZN|IT-North","Without sequence","280.67","",""
"14/01/2022 19:00:00 - 14/01/2022 20:00:00","BZN|IT-North","Without sequence","269.0","",""
"14/01/2022 20:00:00 - 14/01/2022 21:00:00","BZN|IT-North","Without sequence","243.07","",""
"14/01/2022 21:00:00 - 14/01/2022 22:00:00","BZN|IT-North","Without sequence","225.61","",""
"14/01/2022 22:00:00 - 14/01/2022 23:00:00","BZN|IT-North","Without sequence","216.68","",""
"14/01/2022 23:00:00 - 15/01/2022 00:00:00","BZN|IT-North","Without sequence","205.0","",""
"15/01/2022 00:00:00 - 15/01/2022 01:00:00","BZN|IT-North","Without sequence","222.01","",""
"15/01/2022 01:00:00 - 15/01/2022 02:00:00","BZN|IT-North","Without sequence","214.92","",""
"15/01/2022 02:00:00 - 15/01/2022 03:00:00","BZN|IT-North","Without sequence","209.61","",""
"15/01/2022 03:00:00 - 15/01/2022 04:00:00","BZN|IT-North","Without sequence","196.7","",""
"15/01/2022 04:00:00 - 15/01/2022 05:00:00","BZN|IT-North","Without sequence","193.04","",""
"15/01/2022 05:00:00 - 15/01/2022 06:00:00","BZN|IT-North","Without sequence","195.05","",""
"15/01/2022 06:00:00 - 15/01/2022 07:00:00","BZN|IT-North","Without sequence","210.0","",""
"15/01/2022 07:00:00 - 15/01/2022 08:00:00","BZN|IT-North","Without sequence","217.21","",""
"15/01/2022 08:00:00 - 15/01/2022 09:00:00","BZN|IT-North","Without sequence","223.76","",""
"15/01/2022 09:00:00 - 15/01/2022 10:00:00","BZN|IT-North","Without sequence","230.0","",""
"15/01/2022 10:00:00 - 15/01/2022 11:00:00","BZN|IT-North","Without sequence","222.39","",""
"15/01/2022 11:00:00 - 15/01/2022 12:00:00","BZN|IT-North","Without sequence","214.92","",""
"15/01/2022 12:00:00 - 15/01/2022 13:00:00","BZN|IT-North","Without sequence","208.43","",""
"15/01/2022 13:00:00 - 15/01/2022 14:00:00","BZN|IT-North","Without sequence","200.0","",""
"15/01/2022 14:00:00 - 15/01/2022 15:00:00","BZN|IT-North","Without sequence","203.09","",""
"15/01/2022 15:00:00 - 15/01/2022 16:00:00","BZN|IT-North","Without sequence","213.98","",""
"15/01/2022 16:00:00 - 15/01/2022 17:00:00","BZN|IT-North","Without sequence","226.32","",""
"15/01/2022 17:00:00 - 15/01/2022 18:00:00","BZN|IT-North","Without sequence","260.0","",""
"15/01/2022 18:00:00 - 15/01/2022 19:00:00","BZN|IT-North","Without sequence","267.03","",""
"15/01/2022 19:00:00 - 15/01/2022 20:00:00","BZN|IT-North","Without sequence","261.41","",""
"15/01/2022 20:00:00 - 15/01/2022 21:00:00","BZN|IT-North","Without sequence","243.62","",""
"15/01/2022 21:00:00 - 15/01/2022 22:00:00","BZN|IT-North","Without sequence","227.85","",""
"15/01/2022 22:00:00 - 15/01/2022 23:00:00","BZN|IT-North","Without sequence","222.66","",""
"15/01/2022 23:00:00 - 16/01/2022 00:00:00","BZN|IT-North","Without sequence","217.0","",""
"16/01/2022 00:00:00 - 16/01/2022 01:00:00","BZN|IT-North","Without sequence","225.92","",""
"16/01/2022 01:00:00 - 16/01/2022 02:00:00","BZN|IT-North","Without sequence","216.0","",""
"16/01/2022 02:00:00 - 16/01/2022 03:00:00","BZN|IT-North","Without sequence","207.62","",""
"16/01/2022 03:00:00 - 16/01/2022 04:00:00","BZN|IT-North","Without sequence","197.22","",""
"16/01/2022 04:00:00 - 16/01/2022 05:00:00","BZN|IT-North","Without sequence","186.7","",""
"16/01/2022 05:00:00 - 16/01/2022 06:00:00","BZN|IT-North","Without sequence","186.6","",""
"16/01/2022 06:00:00 - 16/01/2022 07:00:00","BZN|IT-North","Without sequence","198.01","",""
"16/01/2022 07:00:00 - 16/01/2022 08:00:00","BZN|IT-North","Without sequence","200.03","",""
"16/01/2022 08:00:00 - 16/01/2022 09:00:00","BZN|IT-North","Without sequence","200.0","",""
"16/01/2022 09:00:00 - 16/01/2022 10:00:00","BZN|IT-North","Without sequence","204.86","",""
"16/01/2022 10:00:00 - 16/01/2022 11:00:00","BZN|IT-North","Without sequence","204.5","",""
"16/01/2022 11:00:00 - 16/01/2022 12:00:00","BZN|IT-North","Without sequence","204.43","",""
"16/01/2022 12:00:00 - 16/01/2022 13:00:00","BZN|IT-North","Without sequence","205.21","",""
"16/01/2022 13:00:00 - 16/01/2022 14:00:00","BZN|IT-North","Without sequence","195.02","",""
"16/01/2022 14:00:00 - 16/01/2022 15:00:00","BZN|IT-North","Without sequence","191.9","",""
"16/01/2022 15:00:00 - 16/01/2022 16:00:00","BZN|IT-North","Without sequence","196.92","",""
"16/01/2022 16:00:00 - 16/01/2022 17:00:00","BZN|IT-North","Without sequence","213.05","",""
"16/01/2022 17:00:00 - 16/01/2022 18:00:00","BZN|IT-North","Without sequence","222.87","",""
"16/01/2022 18:00:00 - 16/01/2022 19:00:00","BZN|IT-North","Without sequence","257.45","",""
"16/01/2022 19:00:00 - 16/01/2022 20:00:00","BZN|IT-North","Without sequence","265.36","",""
"16/01/2022 20:00:00 - 16/01/2022 21:00:00","BZN|IT-North","Without sequence","257.13","",""
"16/01/2022 21:00:00 - 16/01/2022 22:00:00","BZN|IT-North","Without sequence","241.9","",""
"16/01/2022 22:00:00 - 16/01/2022 23:00:00","BZN|IT-North","Without sequence","228.52","",""
"16/01/2022 23:00:00 - 17/01/2022 00:00:00","BZN|IT-North","Without sequence","206.0","",""
"17/01/2022 00:00:00 - 17/01/2022 01:00:00","BZN|IT-North","Without sequence","229.0","",""
"17/01/2022 01:00:00 - 17/01/2022 02:00:00","BZN|IT-North","Without sequence","211.8","",""
"17/01/2022 02:00:00 - 17/01/2022 03:00:00","BZN|IT-North","Without sequence","199.82","",""
"17/01/2022 03:00:00 - 17/01/2022 04:00:00","BZN|IT-North","Without sequence","197.7","",""
"17/01/2022 04:00:00 - 17/01/2022 05:00:00","BZN|IT-North","Without sequence","200.0","",""
"17/01/2022 05:00:00 - 17/01/2022 06:00:00","BZN|IT-North","Without sequence","222.78","",""
"17/01/2022 06:00:00 - 17/01/2022 07:00:00","BZN|IT-North","Without sequence","237.3","",""
"17/01/2022 07:00:00 - 17/01/2022 08:00:00","BZN|IT-North","Without sequence","258.9","",""
"17/01/2022 08:00:00 - 17/01/2022 09:00:00","BZN|IT-North","Without sequence","290.0","",""
"17/01/2022 09:00:00 - 17/01/2022 10:00:00","BZN|IT-North","Without sequence","280.0","",""
"17/01/2022 10:00:00 - 17/01/2022 11:00:00","BZN|IT-North","Without sequence","273.0","",""
"17/01/2022 11:00:00 - 17/01/2022 12:00:00","BZN|IT-North","Without sequence","260.89","",""
"17/01/2022 12:00:00 - 17/01/2022 13:00:00","BZN|IT-North","Without sequence","233.77","",""
"17/01/2022 13:00:00 - 17/01/2022 14:00:00","BZN|IT-North","Without sequence","250.0","",""
"17/01/2022 14:00:00 - 17/01/2022 15:00:00","BZN|IT-North","Without sequence","253.64","",""
"17/01/2022 15:00:00 - 17/01/2022 16:00:00","BZN|IT-North","Without sequence","256.99","",""
"17/01/2022 16:00:00 - 17/01/2022 17:00:00","BZN|IT-North","Without sequence","264.73","",""
"17/01/2022 17:00:00 - 17/01/2022 18:00:00","BZN|IT-North","Without sequence","276.49","",""
"17/01/2022 18:00:00 - 17/01/2022 19:00:00","BZN|IT-North","Without sequence","299.03","",""
"17/01/2022 19:00:00 - 17/01/2022 20:00:00","BZN|IT-North","Without sequence","288.69","",""
"17/01/2022 20:00:00 - 17/01/2022 21:00:00","BZN|IT-North","Without sequence","260.0","",""
"17/01/2022 21:00:00 - 17/01/2022 22:00:00","BZN|IT-North","Without sequence","233.77","",""
"17/01/2022 22:00:00 - 17/01/2022 23:00:00","BZN|IT-North","Without sequence","230.13","",""
"17/01/2022 23:00:00 - 18/01/2022 00:00:00","BZN|IT-North","Without sequence","218.85","",""
"18/01/2022 00:00:00 - 18/01/2022 01:00:00","BZN|IT-North","Without sequence","213.9","",""
"18/01/2022 01:00:00 - 18/01/2022 02:00:00","BZN|IT-North","Without sequence","203.27","",""
"18/01/2022 02:00:00 - 18/01/2022 03:00:00","BZN|IT-North","Without sequence","200.48","",""
"18/01/2022 03:00:00 - 18/01/2022 04:00:00","BZN|IT-North","Without sequence","194.52","",""
"18/01/2022 04:00:00 - 18/01/2022 05:00:00","BZN|IT-North","Without sequence","193.99","",""
"18/01/2022 05:00:00 - 18/01/2022 06:00:00","BZN|IT-North","Without sequence","205.0","",""
"18/01/2022 06:00:00 - 18/01/2022 07:00:00","BZN|IT-North","Without sequence","229.1","",""
"18/01/2022 07:00:00 - 18/01/2022 08:00:00","BZN|IT-North","Without sequence","274.05","",""
"18/01/2022 08:00:00 - 18/01/2022 09:00:00","BZN|IT-North","Without sequence","294.4","",""
"18/01/2022 09:00:00 - 18/01/2022 10:00:00","BZN|IT-North","Without sequence","290.64","",""
"18/01/2022 10:00:00 - 18/01/2022 11:00:00","BZN|IT-North","Without sequence","275.4","",""
"18/01/2022 11:00:00 - 18/01/2022 12:00:00","BZN|IT-North","Without sequence","265.1","",""
"18/01/2022 12:00:00 - 18/01/2022 13:00:00","BZN|IT-North","Without sequence","250.0","",""
"18/01/2022 13:00:00 - 18/01/2022 14:00:00","BZN|IT-North","Without sequence","244.27","",""
"18/01/2022 14:00:00 - 18/01/2022 15:00:00","BZN|IT-North","Without sequence","243.02","",""
"18/01/2022 15:00:00 - 18/01/2022 16:00:00","BZN|IT-North","Without sequence","249.22","",""
"18/01/2022 16:00:00 - 18/01/2022 17:00:00","BZN|IT-North","Without sequence","260.0","",""
"18/01/2022 17:00:00 - 18/01/2022 18:00:00","BZN|IT-North","Without sequence","278.0","",""
"18/01/2022 18:00:00 - 18/01/2022 19:00:00","BZN|IT-North","Without sequence","294.36","",""
"18/01/2022 19:00:00 - 18/01/2022 20:00:00","BZN|IT-North","Without sequence","278.41","",""
"18/01/2022 20:00:00 - 18/01/2022 21:00:00","BZN|IT-North","Without sequence","259.29","",""
"18/01/2022 21:00:00 - 18/01/2022 22:00:00","BZN|IT-North","Without sequence","240.0","",""
"18/01/2022 22:00:00 - 18/01/2022 23:00:00","BZN|IT-North","Without sequence","225.84","",""
"18/01/2022 23:00:00 - 19/01/2022 00:00:00","BZN|IT-North","Without sequence","213.54","",""
"19/01/2022 00:00:00 - 19/01/2022 01:00:00","BZN|IT-North","Without sequence","199.46","",""
"19/01/2022 01:00:00 - 19/01/2022 02:00:00","BZN|IT-North","Without sequence","197.0","",""
"19/01/2022 02:00:00 - 19/01/2022 03:00:00","BZN|IT-North","Without sequence","195.0","",""
"19/01/2022 03:00:00 - 19/01/2022 04:00:00","BZN|IT-North","Without sequence","193.91","",""
"19/01/2022 04:00:00 - 19/01/2022 05:00:00","BZN|IT-North","Without sequence","188.7","",""
"19/01/2022 05:00:00 - 19/01/2022 06:00:00","BZN|IT-North","Without sequence","195.36","",""
"19/01/2022 06:00:00 - 19/01/2022 07:00:00","BZN|IT-North","Without sequence","222.81","",""
"19/01/2022 07:00:00 - 19/01/2022 08:00:00","BZN|IT-North","Without sequence","283.8","",""
"19/01/2022 08:00:00 - 19/01/2022 09:00:00","BZN|IT-North","Without sequence","285.36","",""
"19/01/2022 09:00:00 - 19/01/2022 10:00:00","BZN|IT-North","Without sequence","270.11","",""
"19/01/2022 10:00:00 - 19/01/2022 11:00:00","BZN|IT-North","Without sequence","272.63","",""
"19/01/2022 11:00:00 - 19/01/2022 12:00:00","BZN|IT-North","Without sequence","278.02","",""
"19/01/2022 12:00:00 - 19/01/2022 13:00:00","BZN|IT-North","Without sequence","256.0","",""
"19/01/2022 13:00:00 - 19/01/2022 14:00:00","BZN|IT-North","Without sequence","240.0","",""
"19/01/2022 14:00:00 - 19/01/2022 15:00:00","BZN|IT-North","Without sequence","229.39","",""
"19/01/2022 15:00:00 - 19/01/2022 16:00:00","BZN|IT-North","Without sequence","235.31","",""
"19/01/2022 16:00:00 - 19/01/2022 17:00:00","BZN|IT-North","Without sequence","250.0","",""
"19/01/2022 17:00:00 - 19/01/2022 18:00:00","BZN|IT-North","Without sequence","270.0","",""
"19/01/2022 18:00:00 - 19/01/2022 19:00:00","BZN|IT-North","Without sequence","282.7","",""
"19/01/2022 19:00:00 - 19/01/2022 20:00:00","BZN|IT-North","Without sequence","273.89","",""
"19/01/2022 20:00:00 - 19/01/2022 21:00:00","BZN|IT-North","Without sequence","254.21","",""
"19/01/2022 21:00:00 - 19/01/2022 22:00:00","BZN|IT-North","Without sequence","222.26","",""
"19/01/2022 22:00:00 - 19/01/2022 23:00:00","BZN|IT-North","Without sequence","208.8","",""
"19/01/2022 23:00:00 - 20/01/2022 00:00:00","BZN|IT-North","Without sequence","191.09","",""
"20/01/2022 00:00:00 - 20/01/2022 01:00:00","BZN|IT-North","Without sequence","194.18","",""
"20/01/2022 01:00:00 - 20/01/2022 02:00:00","BZN|IT-North","Without sequence","185.18","",""
"20/01/2022 02:00:00 - 20/01/2022 03:00:00","BZN|IT-North","Without sequence","179.53","",""
"20/01/2022 03:00:00 - 20/01/2022 04:00:00","BZN|IT-North","Without sequence","171.43","",""
"20/01/2022 04:00:00 - 20/01/2022 05:00:00","BZN|IT-North","Without sequence","168.18","",""
"20/01/2022 05:00:00 - 20/01/2022 06:00:00","BZN|IT-North","Without sequence","181.5","",""
"20/01/2022 06:00:00 - 20/01/2022 07:00:00","BZN|IT-North","Without sequence","212.34","",""
"20/01/2022 07:00:00 - 20/01/2022 08:00:00","BZN|IT-North","Without sequence","257.23","",""
"20/01/2022 08:00:00 - 20/01/2022 09:00:00","BZN|IT-North","Without sequence","272.9","",""
"20/01/2022 09:00:00 - 20/01/2022 10:00:00","BZN|IT-North","Without sequence","281.62","",""
"20/01/2022 10:00:00 - 20/01/2022 11:00:00","BZN|IT-North","Without sequence","269.14","",""
"20/01/2022 11:00:00 - 20/01/2022 12:00:00","BZN|IT-North","Without sequence","268.78","",""
"20/01/2022 12:00:00 - 20/01/2022 13:00:00","BZN|IT-North","Without sequence","262.0","",""
"20/01/2022 13:00:00 - 20/01/2022 14:00:00","BZN|IT-North","Without sequence","242.02","",""
"20/01/2022 14:00:00 - 20/01/2022 15:00:00","BZN|IT-North","Without sequence","229.0","",""
"20/01/2022 15:00:00 - 20/01/2022 16:00:00","BZN|IT-North","Without sequence","219.91","",""
"20/01/2022 16:00:00 - 20/01/2022 17:00:00","BZN|IT-North","Without sequence","229.1","",""
"20/01/2022 17:00:00 - 20/01/2022 18:00:00","BZN|IT-North","Without sequence","248.51","",""
"20/01/2022 18:00:00 - 20/01/2022 19:00:00","BZN|IT-North","Without sequence","265.0","",""
"20/01/2022 19:00:00 - 20/01/2022 20:00:00","BZN|IT-North","Without sequence","265.45","",""
"20/01/2022 20:00:00 - 20/01/2022 21:00:00","BZN|IT-North","Without sequence","246.1","",""
"20/01/2022 21:00:00 - 20/01/2022 22:00:00","BZN|IT-North","Without sequence","220.56","",""
"20/01/2022 22:00:00 - 20/01/2022 23:00:00","BZN|IT-North","Without sequence","206.12","",""
"20/01/2022 23:00:00 - 21/01/2022 00:00:00","BZN|IT-North","Without sequence","196.8","",""
"21/01/2022 00:00:00 - 21/01/2022 01:00:00","BZN|IT-North","Without sequence","197.6","",""
"21/01/2022 01:00:00 - 21/01/2022 02:00:00","BZN|IT-North","Without sequence","187.0","",""
"21/01/2022 02:00:00 - 21/01/2022 03:00:00","BZN|IT-North","Without sequence","183.14","",""
"21/01/2022 03:00:00 - 21/01/2022 04:00:00","BZN|IT-North","Without sequence","182.07","",""
"21/01/2022 04:00:00 - 21/01/2022 05:00:00","BZN|IT-North","Without sequence","182.3","",""
"21/01/2022 05:00:00 - 21/01/2022 06:00:00","BZN|IT-North","Without sequence","189.52","",""
