date,temperature_2m,cloud_cover,direct_normal_irradiance,date_46.08°N15.02°E,temperature_2m_46.08°N15.02°E,cloud_cover_46.08°N15.02°E,direct_normal_irradiance_46.08°N15.02°E,date_45.52°N13.70°E,temperature_2m_45.52°N13.70°E,cloud_cover_45.52°N13.70°E,direct_normal_irradiance_45.52°N13.70°E
2022-01-17 16:00:00+00:00,1.38,5.0,116.85391,2022-01-17 16:00:00+00:00,2.165,1.0,95.458145,2022-01-17 16:00:00+00:00,5.731,100.0,64.37278
2022-01-17 17:00:00+00:00,2.03,4.0,0.0,2022-01-17 17:00:00+00:00,1.7649999,13.0,0.0,2022-01-17 17:00:00+00:00,6.231,87.0,0.0
2022-01-17 18:00:00+00:00,-0.02000001,49.0,0.0,2022-01-17 18:00:00+00:00,-0.535,76.0,0.0,2022-01-17 18:00:00+00:00,4.781,73.0,0.0
2022-01-17 19:00:00+00:00,-0.47000003,72.0,0.0,2022-01-17 19:00:00+00:00,2.165,88.0,0.0,2022-01-17 19:00:00+00:00,2.981,85.0,0.0
2022-01-17 20:00:00+00:00,2.6799998,98.0,0.0,2022-01-17 20:00:00+00:00,4.665,96.0,0.0,2022-01-17 20:00:00+00:00,2.281,79.0,0.0
2022-01-17 21:00:00+00:00,1.33,100.0,0.0,2022-01-17 21:00:00+00:00,5.815,100.0,0.0,2022-01-17 21:00:00+00:00,1.631,90.0,0.0
2022-01-17 22:00:00+00:00,2.63,99.0,0.0,2022-01-17 22:00:00+00:00,8.215,19.0,0.0,2022-01-17 22:00:00+00:00,2.231,91.0,0.0
2022-01-17 23:00:00+00:00,0.98,100.0,0.0,2022-01-17 23:00:00+00:00,3.065,86.0,0.0,2022-01-17 23:00:00+00:00,3.381,90.0,0.0
2022-01-18 00:00:00+00:00,4.53,95.0,0.0,2022-01-18 00:00:00+00:00,6.765,87.0,0.0,2022-01-18 00:00:00+00:00,2.281,97.0,0.0
2022-01-18 01:00:00+00:00,2.48,96.0,0.0,2022-01-18 01:00:00+00:00,4.565,100.0,0.0,2022-01-18 01:00:00+00:00,1.281,6.0,0.0
2022-01-18 02:00:00+00:00,3.9299998,86.0,0.0,2022-01-18 02:00:00+00:00,3.0149999,22.0,0.0,2022-01-18 02:00:00+00:00,0.981,0.0,0.0
2022-01-18 03:00:00+00:00,3.13,66.0,0.0,2022-01-18 03:00:00+00:00,0.7149999,34.0,0.0,2022-01-18 03:00:00+00:00,3.031,0.0,0.0
2022-01-18 04:00:00+00:00,2.48,53.0,0.0,2022-01-18 04:00:00+00:00,-1.335,52.0,0.0,2022-01-18 04:00:00+00:00,3.231,0.0,0.0
2022-01-18 05:00:00+00:00,0.029999994,52.0,0.0,2022-01-18 05:00:00+00:00,-1.735,100.0,0.0,2022-01-18 05:00:00+00:00,1.681,0.0,0.0
2022-01-18 06:00:00+00:00,-1.17,46.0,0.0,2022-01-18 06:00:00+00:00,-1.385,100.0,0.0,2022-01-18 06:00:00+00:00,1.3310001,0.0,0.0
2022-01-18 07:00:00+00:00,-1.92,100.0,0.0,2022-01-18 07:00:00+00:00,-0.785,100.0,0.0,2022-01-18 07:00:00+00:00,1.231,0.0,17.889553
2022-01-18 08:00:00+00:00,0.43,100.0,31.332054,2022-01-18 08:00:00+00:00,-0.38500005,100.0,0.0,2022-01-18 08:00:00+00:00,3.881,0.0,365.7801
2022-01-18 09:00:00+00:00,0.38,100.0,42.028633,2022-01-18 09:00:00+00:00,0.265,100.0,0.0,2022-01-18 09:00:00+00:00,6.881,0.0,625.9515
2022-01-18 10:00:00+00:00,0.53,100.0,30.290276,2022-01-18 10:00:00+00:00,0.91499996,75.0,0.0,2022-01-18 10:00:00+00:00,8.681,0.0,730.8795
2022-01-18 11:00:00+00:00,1.0799999,100.0,33.97365,2022-01-18 11:00:00+00:00,2.0149999,79.0,168.4216,2022-01-18 11:00:00+00:00,9.831,0.0,778.06396
2022-01-18 12:00:00+00:00,3.7800002,78.0,53.586494,2022-01-18 12:00:00+00:00,3.4650002,76.0,261.65482,2022-01-18 12:00:00+00:00,12.281,0.0,787.688
2022-01-18 13:00:00+00:00,4.73,26.0,725.0187,2022-01-18 13:00:00+00:00,3.815,5.0,579.21,2022-01-18 13:00:00+00:00,12.431,0.0,765.6462
2022-01-18 14:00:00+00:00,4.58,18.0,615.56995,2022-01-18 14:00:00+00:00,2.715,6.0,522.1494,2022-01-18 14:00:00+00:00,12.181,0.0,692.84906
2022-01-18 15:00:00+00:00,3.88,9.0,522.23773,2022-01-18 15:00:00+00:00,2.565,1.0,495.05283,2022-01-18 15:00:00+00:00,10.131,0.0,538.97705
2022-01-18 16:00:00+00:00,3.33,1.0,114.39777,2022-01-18 16:00:00+00:00,1.265,0.0,116.77367,2022-01-18 16:00:00+00:00,7.631,0.0,157.81662
2022-01-18 17:00:00+00:00,3.13,0.0,0.0,2022-01-18 17:00:00+00:00,0.56499994,0.0,0.0,2022-01-18 17:00:00+00:00,6.031,0.0,0.0
2022-01-18 18:00:00+00:00,2.73,0.0,0.0,2022-01-18 18:00:00+00:00,-0.985,0.0,0.0,2022-01-18 18:00:00+00:00,4.181,0.0,0.0
2022-01-18 19:00:00+00:00,0.93,0.0,0.0,2022-01-18 19:00:00+00:00,-1.235,0.0,0.0,2022-01-18 19:00:00+00:00,3.531,0.0,0.0
2022-01-18 20:00:00+00:00,1.33,0.0,0.0,2022-01-18 20:00:00+00:00,-1.735,1.0,0.0,2022-01-18 20:00:00+00:00,2.931,0.0,0.0
2022-01-18 21:00:00+00:00,0.88,0.0,0.0,2022-01-18 21:00:00+00:00,-1.085,3.0,0.0,2022-01-18 21:00:00+00:00,1.7809999,0.0,0.0
2022-01-18 22:00:00+00:00,-0.77,11.0,0.0,2022-01-18 22:00:00+00:00,-1.085,7.0,0.0,2022-01-18 22:00:00+00:00,0.681,0.0,0.0
2022-01-18 23:00:00+00:00,-1.57,42.0,0.0,2022-01-18 23:00:00+00:00,-1.235,13.0,0.0,2022-01-18 23:00:00+00:00,0.13100001,0.0,0.0
2022-01-19 00:00:00+00:00,-0.17000002,54.0,0.0,2022-01-19 00:00:00+00:00,-3.9850001,15.0,0.0,2022-01-19 00:00:00+00:00,0.28100002,0.0,0.0
2022-01-19 01:00:00+00:00,-1.42,32.0,0.0,2022-01-19 01:00:00+00:00,-2.635,13.0,0.0,2022-01-19 01:00:00+00:00,-0.069000006,0.0,0.0
2022-01-19 02:00:00+00:00,0.029999994,22.0,0.0,2022-01-19 02:00:00+00:00,-3.635,15.0,0.0,2022-01-19 02:00:00+00:00,-0.069000006,0.0,0.0
2022-01-19 03:00:00+00:00,-0.57,8.0,0.0,2022-01-19 03:00:00+00:00,-3.785,6.0,0.0,2022-01-19 03:00:00+00:00,0.731,0.0,0.0
2022-01-19 04:00:00+00:00,-2.7199998,0.0,0.0,2022-01-19 04:00:00+00:00,-2.935,0.0,0.0,2022-01-19 04:00:00+00:00,1.431,0.0,0.0
2022-01-19 05:00:00+00:00,-1.47,2.0,0.0,2022-01-19 05:00:00+00:00,-4.135,0.0,0.0,2022-01-19 05:00:00+00:00,1.431,0.0,0.0
2022-01-19 06:00:00+00:00,-1.87,11.0,0.0,2022-01-19 06:00:00+00:00,-4.585,1.0,0.0,2022-01-19 06:00:00+00:00,1.181,0.0,0.0
2022-01-19 07:00:00+00:00,-2.42,100.0,17.363556,2022-01-19 07:00:00+00:00,-4.185,0.0,16.422012,2022-01-19 07:00:00+00:00,1.031,1.0,17.583197
2022-01-19 08:00:00+00:00,-1.82,100.0,162.94063,2022-01-19 08:00:00+00:00,-2.785,0.0,310.3329,2022-01-19 08:00:00+00:00,3.681,6.0,354.71155
2022-01-19 09:00:00+00:00,-0.07000001,80.0,128.92772,2022-01-19 09:00:00+00:00,-0.735,0.0,471.2542,2022-01-19 09:00:00+00:00,7.231,27.0,594.99524
2022-01-19 10:00:00+00:00,1.38,86.0,348.37515,2022-01-19 10:00:00+00:00,0.91499996,21.0,776.03894,2022-01-19 10:00:00+00:00,9.331,28.0,654.142
2022-01-19 11:00:00+00:00,2.08,99.0,254.0302,2022-01-19 11:00:00+00:00,2.2649999,26.0,768.4926,2022-01-19 11:00:00+00:00,10.031,19.0,653.00696
2022-01-19 12:00:00+00:00,1.93,48.0,268.1712,2022-01-19 12:00:00+00:00,2.465,3.0,793.3856,2022-01-19 12:00:00+00:00,9.981,0.0,653.459
2022-01-19 13:00:00+00:00,2.83,36.0,121.95243,2022-01-19 13:00:00+00:00,2.5149999,14.0,531.9302,2022-01-19 13:00:00+00:00,9.831,3.0,686.3034
2022-01-19 14:00:00+00:00,3.33,16.0,491.72586,2022-01-19 14:00:00+00:00,2.5149999,7.0,667.17456,2022-01-19 14:00:00+00:00,9.381,0.0,614.2882
2022-01-19 15:00:00+00:00,2.03,7.0,499.41904,2022-01-19 15:00:00+00:00,1.3149999,3.0,525.6018,2022-01-19 15:00:00+00:00,8.481,0.0,485.68738
2022-01-19 16:00:00+00:00,-0.07000001,8.0,123.218094,2022-01-19 16:00:00+00:00,0.014999986,0.0,125.72677,2022-01-19 16:00:00+00:00,5.4309998,2.0,144.46178
2022-01-19 17:00:00+00:00,-1.02,7.0,0.0,2022-01-19 17:00:00+00:00,0.16499996,0.0,0.0,2022-01-19 17:00:00+00:00,5.531,12.0,0.0
2022-01-19 18:00:00+00:00,-1.52,8.0,0.0,2022-01-19 18:00:00+00:00,0.36499995,5.0,0.0,2022-01-19 18:00:00+00:00,4.331,18.0,0.0
2022-01-19 19:00:00+00:00,-2.12,20.0,0.0,2022-01-19 19:00:00+00:00,0.265,43.0,0.0,2022-01-19 19:00:00+00:00,3.531,47.0,0.0
2022-01-19 20:00:00+00:00,-1.9699999,14.0,0.0,2022-01-19 20:00:00+00:00,0.11499995,100.0,0.0,2022-01-19 20:00:00+00:00,3.3309999,100.0,0.0
2022-01-19 21:00:00+00:00,-1.62,11.0,0.0,2022-01-19 21:00:00+00:00,0.11499995,100.0,0.0,2022-01-19 21:00:00+00:00,4.081,100.0,0.0
2022-01-19 22:00:00+00:00,-2.3200002,16.0,0.0,2022-01-19 22:00:00+00:00,0.265,100.0,0.0,2022-01-19 22:00:00+00:00,4.881,100.0,0.0
2022-01-19 23:00:00+00:00,-3.12,21.0,0.0,2022-01-19 23:00:00+00:00,0.515,100.0,0.0,2022-01-19 23:00:00+00:00,4.981,100.0,0.0
2022-01-20 00:00:00+00:00,-1.42,100.0,0.0,2022-01-20 00:00:00+00:00,1.165,100.0,0.0,2022-01-20 00:00:00+00:00,4.981,100.0,0.0
2022-01-20 01:00:00+00:00,-0.52,100.0,0.0,2022-01-20 01:00:00+00:00,0.865,100.0,0.0,2022-01-20 01:00:00+00:00,4.981,100.0,0.0
2022-01-20 02:00:00+00:00,0.13,100.0,0.0,2022-01-20 02:00:00+00:00,0.81499994,100.0,0.0,2022-01-20 02:00:00+00:00,5.131,100.0,0.0
2022-01-20 03:00:00+00:00,0.38,100.0,0.0,2022-01-20 03:00:00+00:00,1.0649999,100.0,0.0,2022-01-20 03:00:00+00:00,5.281,100.0,0.0
2022-01-20 04:00:00+00:00,0.28,100.0,0.0,2022-01-20 04:00:00+00:00,0.91499996,100.0,0.0,2022-01-20 04:00:00+00:00,5.531,100.0,0.0
2022-01-20 05:00:00+00:00,-0.52,100.0,0.0,2022-01-20 05:00:00+00:00,0.21499997,96.0,0.0,2022-01-20 05:00:00+00:00,5.4309998,100.0,0.0
2022-01-20 06:00:00+00:00,-0.62,100.0,0.0,2022-01-20 06:00:00+00:00,0.11499995,79.0,0.0,2022-01-20 06:00:00+00:00,4.981,100.0,0.0
2022-01-20 07:00:00+00:00,-0.77,82.0,0.0,2022-01-20 07:00:00+00:00,0.014999986,99.0,0.0,2022-01-20 07:00:00+00:00,4.731,100.0,0.0
2022-01-20 08:00:00+00:00,0.93,84.0,138.29903,2022-01-20 08:00:00+00:00,0.7149999,100.0,29.986654,2022-01-20 08:00:00+00:00,5.381,100.0,0.0
2022-01-20 09:00:00+00:00,2.63,100.0,238.62604,2022-01-20 09:00:00+00:00,1.165,97.0,8.039531,2022-01-20 09:00:00+00:00,5.881,100.0,8.121255
2022-01-20 10:00:00+00:00,3.88,69.0,136.94388,2022-01-20 10:00:00+00:00,2.415,98.0,334.75504,2022-01-20 10:00:00+00:00,6.281,100.0,0.0
2022-01-20 11:00:00+00:00,5.1800003,20.0,483.29355,2022-01-20 11:00:00+00:00,3.365,64.0,537.8605,2022-01-20 11:00:00+00:00,6.731,69.0,17.575703
2022-01-20 12:00:00+00:00,5.83,9.0,722.30383,2022-01-20 12:00:00+00:00,2.915,42.0,549.32623,2022-01-20 12:00:00+00:00,7.631,100.0,355.67233
2022-01-20 13:00:00+00:00,6.53,0.0,573.50867,2022-01-20 13:00:00+00:00,3.0149999,77.0,159.088,2022-01-20 13:00:00+00:00,7.1809998,100.0,232.7586
2022-01-20 14:00:00+00:00,6.08,7.0,696.8652,2022-01-20 14:00:00+00:00,3.115,26.0,533.08966,2022-01-20 14:00:00+00:00,6.481,100.0,151.69522
2022-01-20 15:00:00+00:00,3.23,0.0,517.23395,2022-01-20 15:00:00+00:00,1.565,0.0,543.15924,2022-01-20 15:00:00+00:00,6.031,100.0,130.83098
2022-01-20 16:00:00+00:00,1.53,1.0,131.64458,2022-01-20 16:00:00+00:00,-1.6850001,0.0,123.08814,2022-01-20 16:00:00+00:00,4.9309998,100.0,40.48777
2022-01-20 17:00:00+00:00,-1.57,3.0,0.0,2022-01-20 17:00:00+00:00,-1.985,0.0,0.0,2022-01-20 17:00:00+00:00,4.831,100.0,0.0
2022-01-20 18:00:00+00:00,-1.47,4.0,0.0,2022-01-20 18:00:00+00:00,-0.28500003,0.0,0.0,2022-01-20 18:00:00+00:00,5.081,79.0,0.0
2022-01-20 19:00:00+00:00,-2.67,25.0,0.0,2022-01-20 19:00:00+00:00,0.16499996,25.0,0.0,2022-01-20 19:00:00+00:00,5.031,31.0,0.0
2022-01-20 20:00:00+00:00,-3.27,53.0,0.0,2022-01-20 20:00:00+00:00,0.4649999,22.0,0.0,2022-01-20 20:00:00+00:00,3.881,100.0,0.0
2022-01-20 21:00:00+00:00,-3.12,62.0,0.0,2022-01-20 21:00:00+00:00,0.31499994,29.0,0.0,2022-01-20 21:00:00+00:00,4.481,92.0,0.0
2022-01-20 22:00:00+00:00,-3.02,83.0,0.0,2022-01-20 22:00:00+00:00,-0.33500004,28.0,0.0,2022-01-20 22:00:00+00:00,4.481,70.0,0.0
2022-01-20 23:00:00+00:00,-3.37,68.0,0.0,2022-01-20 23:00:00+00:00,-0.38500005,13.0,0.0,2022-01-20 23:00:00+00:00,3.431,83.0,0.0
2022-01-21 00:00:00+00:00,-0.57,68.0,0.0,2022-01-21 00:00:00+00:00,-2.4850001,8.0,0.0,2022-01-21 00:00:00+00:00,4.781,54.0,0.0
2022-01-21 01:00:00+00:00,0.43,66.0,0.0,2022-01-21 01:00:00+00:00,-2.085,30.0,0.0,2022-01-21 01:00:00+00:00,3.981,37.0,0.0
2022-01-21 02:00:00+00:00,-1.47,100.0,0.0,2022-01-21 02:00:00+00:00,-2.835,100.0,0.0,2022-01-21 02:00:00+00:00,3.8309999,23.0,0.0
2022-01-21 03:00:00+00:00,-0.82,47.0,0.0,2022-01-21 03:00:00+00:00,-2.385,99.0,0.0,2022-01-21 03:00:00+00:00,3.431,29.0,0.0
2022-01-21 04:00:00+00:00,-0.07000001,21.0,0.0,2022-01-21 04:00:00+00:00,-2.935,0.0,0.0,2022-01-21 04:00:00+00:00,2.981,28.0,0.0
2022-01-21 05:00:00+00:00,-0.32,34.0,0.0,2022-01-21 05:00:00+00:00,-4.235,26.0,0.0,2022-01-21 05:00:00+00:00,3.231,16.0,0.0
2022-01-21 06:00:00+00:00,-0.57,37.0,0.0,2022-01-21 06:00:00+00:00,-3.585,24.0,0.0,2022-01-21 06:00:00+00:00,3.931,0.0,0.0
2022-01-21 07:00:00+00:00,-1.67,51.0,16.735426,2022-01-21 07:00:00+00:00,-1.1850001,13.0,15.857369,2022-01-21 07:00:00+00:00,4.131,0.0,16.954153
2022-01-21 08:00:00+00:00,-0.37,10.0,304.2319,2022-01-21 08:00:00+00:00,-1.2850001,30.0,408.24347,2022-01-21 08:00:00+00:00,5.081,1.0,408.3869
2022-01-21 09:00:00+00:00,0.98,30.0,569.6354,2022-01-21 09:00:00+00:00,-1.485,24.0,624.28125,2022-01-21 09:00:00+00:00,5.9309998,0.0,670.85693
2022-01-21 10:00:00+00:00,2.2800002,42.0,622.5551,2022-01-21 10:00:00+00:00,-0.63500005,15.0,672.343,2022-01-21 10:00:00+00:00,6.831,0.0,782.04987
2022-01-21 11:00:00+00:00,3.08,13.0,627.0775,2022-01-21 11:00:00+00:00,0.06499994,17.0,768.4568,2022-01-21 11:00:00+00:00,7.031,4.0,829.30536
2022-01-21 12:00:00+00:00,3.2800002,9.0,738.3485,2022-01-21 12:00:00+00:00,-0.13500005,2.0,752.4406,2022-01-21 12:00:00+00:00,8.481,2.0,830.94543
2022-01-21 13:00:00+00:00,3.98,50.0,562.33325,2022-01-21 13:00:00+00:00,-0.43500003,36.0,464.33975,2022-01-21 13:00:00+00:00,7.981,1.0,812.07764
2022-01-21 14:00:00+00:00,4.13,1.0,540.7181,2022-01-21 14:00:00+00:00,-1.235,20.0,237.29745,2022-01-21 14:00:00+00:00,7.831,2.0,739.43445
2022-01-21 15:00:00+00:00,3.4299998,0.0,584.2818,2022-01-21 15:00:00+00:00,-2.2350001,3.0,254.48299,2022-01-21 15:00:00+00:00,6.9309998,2.0,585.0812
2022-01-21 16:00:00+00:00,2.48,4.0,161.20163,2022-01-21 16:00:00+00:00,-3.785,1.0,131.49265,2022-01-21 16:00:00+00:00,5.331,0.0,188.6838
2022-01-21 17:00:00+00:00,1.78,4.0,0.0,2022-01-21 17:00:00+00:00,-4.835,0.0,0.0,2022-01-21 17:00:00+00:00,4.181,0.0,0.0
2022-01-21 18:00:00+00:00,-0.91999996,12.0,0.0,2022-01-21 18:00:00+00:00,-5.635,4.0,0.0,2022-01-21 18:00:00+00:00,3.231,0.0,0.0
2022-01-21 19:00:00+00:00,-2.27,33.0,0.0,2022-01-21 19:00:00+00:00,-5.735,41.0,0.0,2022-01-21 19:00:00+00:00,2.5809999,0.0,0.0
2022-01-21 20:00:00+00:00,-2.9699998,24.0,0.0,2022-01-21 20:00:00+00:00,-5.985,13.0,0.0,2022-01-21 20:00:00+00:00,1.481,0.0,0.0
2022-01-21 21:00:00+00:00,-3.42,42.0,0.0,2022-01-21 21:00:00+00:00,-5.535,71.0,0.0,2022-01-21 21:00:00+00:00,0.13100001,0.0,0.0
2022-01-21 22:00:00+00:00,-2.67,2.0,0.0,2022-01-21 22:00:00+00:00,-9.685,49.0,0.0,2022-01-21 22:00:00+00:00,-0.619,2.0,0.0
2022-01-21 23:00:00+00:00,-3.0700002,20.0,0.0,2022-01-21 23:00:00+00:00,-8.235001,15.0,0.0,2022-01-21 23:00:00+00:00,0.13100001,2.0,0.0
2022-01-22 00:00:00+00:00,-1.9699999,12.0,0.0,2022-01-22 00:00:00+00:00,-5.885,9.0,0.0,2022-01-22 00:00:00+00:00,1.881,2.0,0.0
2022-01-22 01:00:00+00:00,-1.62,52.0,0.0,2022-01-22 01:00:00+00:00,-2.785,12.0,0.0,2022-01-22 01:00:00+00:00,2.131,15.0,0.0
2022-01-22 02:00:00+00:00,-2.52,27.0,0.0,2022-01-22 02:00:00+00:00,-3.085,76.0,0.0,2022-01-22 02:00:00+00:00,1.631,29.0,0.0
2022-01-22 03:00:00+00:00,-0.77,39.0,0.0,2022-01-22 03:00:00+00:00,-2.9850001,53.0,0.0,2022-01-22 03:00:00+00:00,0.28100002,15.0,0.0
2022-01-22 04:00:00+00:00,-2.17,85.0,0.0,2022-01-22 04:00:00+00:00,-3.435,66.0,0.0,2022-01-22 04:00:00+00:00,-0.319,3.0,0.0
2022-01-22 05:00:00+00:00,-0.62,73.0,0.0,2022-01-22 05:00:00+00:00,-3.135,80.0,0.0,2022-01-22 05:00:00+00:00,-0.069000006,1.0,0.0
2022-01-22 06:00:00+00:00,-0.72,77.0,0.0,2022-01-22 06:00:00+00:00,-3.085,67.0,0.0,2022-01-22 06:00:00+00:00,4.281,8.0,0.0
2022-01-22 07:00:00+00:00,-0.32,56.0,16.416344,2022-01-22 07:00:00+00:00,-2.885,61.0,15.568918,2022-01-22 07:00:00+00:00,4.481,4.0,16.63422
2022-01-22 08:00:00+00:00,1.43,57.0,346.23346,2022-01-22 08:00:00+00:00,-1.835,54.0,235.1067,2022-01-22 08:00:00+00:00,4.181,5.0,366.8191
2022-01-22 09:00:00+00:00,3.48,28.0,551.1237,2022-01-22 09:00:00+00:00,-0.18500003,63.0,515.1278,2022-01-22 09:00:00+00:00,5.381,12.0,607.862
2022-01-22 10:00:00+00:00,5.23,74.0,701.6784,2022-01-22 10:00:00+00:00,1.5149999,55.0,648.9939,2022-01-22 10:00:00+00:00,6.231,31.0,697.63934
2022-01-22 11:00:00+00:00,6.33,59.0,667.21735,2022-01-22 11:00:00+00:00,2.865,52.0,654.1695,2022-01-22 11:00:00+00:00,6.381,19.0,701.43665
2022-01-22 12:00:00+00:00,7.58,90.0,729.3513,2022-01-22 12:00:00+00:00,3.7150002,45.0,679.5673,2022-01-22 12:00:00+00:00,7.881,41.0,723.26917
2022-01-22 13:00:00+00:00,7.78,76.0,567.4359,2022-01-22 13:00:00+00:00,3.815,62.0,537.62836,2022-01-22 13:00:00+00:00,7.381,19.0,703.06915
2022-01-22 14:00:00+00:00,6.73,47.0,212.82695,2022-01-22 14:00:00+00:00,3.2649999,81.0,244.41307,2022-01-22 14:00:00+00:00,6.531,33.0,601.7033
2022-01-22 15:00:00+00:00,4.4300003,83.0,435.94336,2022-01-22 15:00:00+00:00,0.9649999,86.0,254.66951,2022-01-22 15:00:00+00:00,5.531,39.0,508.4742
2022-01-22 16:00:00+00:00,3.7800002,78.0,73.710686,2022-01-22 16:00:00+00:00,-0.13500005,70.0,64.40123,2022-01-22 16:00:00+00:00,5.581,8.0,175.41594
2022-01-22 17:00:00+00:00,3.33,100.0,0.0,2022-01-22 17:00:00+00:00,-1.635,92.0,0.0,2022-01-22 17:00:00+00:00,3.781,39.0,0.0
2022-01-22 18:00:00+00:00,1.88,100.0,0.0,2022-01-22 18:00:00+00:00,-2.385,75.0,0.0,2022-01-22 18:00:00+00:00,2.781,61.0,0.0
2022-01-22 19:00:00+00:00,0.93,100.0,0.0,2022-01-22 19:00:00+00:00,-1.985,100.0,0.0,2022-01-22 19:00:00+00:00,3.781,56.0,0.0
2022-01-22 20:00:00+00:00,0.28,100.0,0.0,2022-01-22 20:00:00+00:00,-1.385,100.0,0.0,2022-01-22 20:00:00+00:00,4.281,18.0,0.0
2022-01-22 21:00:00+00:00,-0.27,100.0,0.0,2022-01-22 21:00:00+00:00,-1.385,100.0,0.0,2022-01-22 21:00:00+00:00,2.981,54.0,0.0
2022-01-22 22:00:00+00:00,-0.62,100.0,0.0,2022-01-22 22:00:00+00:00,-1.635,100.0,0.0,2022-01-22 22:00:00+00:00,1.981,42.0,0.0
2022-01-22 23:00:00+00:00,-0.87,100.0,0.0,2022-01-22 23:00:00+00:00,-1.985,100.0,0.0,2022-01-22 23:00:00+00:00,3.481,12.0,0.0
2022-01-23 00:00:00+00:00,-2.17,100.0,0.0,2022-01-23 00:00:00+00:00,-2.135,100.0,0.0,2022-01-23 00:00:00+00:00,2.231,30.0,0.0
2022-01-23 01:00:00+00:00,-1.77,100.0,0.0,2022-01-23 01:00:00+00:00,-2.085,91.0,0.0,2022-01-23 01:00:00+00:00,1.5810001,42.0,0.0
2022-01-23 02:00:00+00:00,-2.02,100.0,0.0,2022-01-23 02:00:00+00:00,-2.435,70.0,0.0,2022-01-23 02:00:00+00:00,0.28100002,51.0,0.0
2022-01-23 03:00:00+00:00,-1.9699999,100.0,0.0,2022-01-23 03:00:00+00:00,-2.885,100.0,0.0,2022-01-23 03:00:00+00:00,0.031000018,64.0,0.0
2022-01-23 04:00:00+00:00,-1.77,100.0,0.0,2022-01-23 04:00:00+00:00,-2.285,98.0,0.0,2022-01-23 04:00:00+00:00,0.381,33.0,0.0
2022-01-23 05:00:00+00:00,-1.92,100.0,0.0,2022-01-23 05:00:00+00:00,-2.135,98.0,0.0,2022-01-23 05:00:00+00:00,0.731,28.0,0.0
2022-01-23 06:00:00+00:00,-1.87,100.0,0.0,2022-01-23 06:00:00+00:00,-2.2350001,95.0,0.0,2022-01-23 06:00:00+00:00,0.981,41.0,0.0
2022-01-23 07:00:00+00:00,-1.67,100.0,0.0,2022-01-23 07:00:00+00:00,-2.285,84.0,0.0,2022-01-23 07:00:00+00:00,1.031,84.0,16.311033
2022-01-23 08:00:00+00:00,-0.120000005,100.0,22.339275,2022-01-23 08:00:00+00:00,-0.88500005,61.0,138.13428,2022-01-23 08:00:00+00:00,3.681,12.0,296.3221
2022-01-23 09:00:00+00:00,1.0799999,100.0,87.47704,2022-01-23 09:00:00+00:00,1.615,100.0,244.92451,2022-01-23 09:00:00+00:00,7.281,46.0,561.7346
2022-01-23 10:00:00+00:00,2.2800002,100.0,0.0,2022-01-23 10:00:00+00:00,2.465,100.0,8.573938,2022-01-23 10:00:00+00:00,8.981,0.0,697.0529
2022-01-23 11:00:00+00:00,4.1800003,93.0,120.26126,2022-01-23 11:00:00+00:00,3.215,100.0,156.5448,2022-01-23 11:00:00+00:00,9.581,0.0,759.23303
2022-01-23 12:00:00+00:00,4.88,85.0,207.56963,2022-01-23 12:00:00+00:00,2.365,98.0,14.58877,2022-01-23 12:00:00+00:00,10.381,1.0,771.6401
2022-01-23 13:00:00+00:00,4.83,100.0,55.903755,2022-01-23 13:00:00+00:00,1.165,100.0,10.643919,2022-01-23 13:00:00+00:00,9.981,0.0,747.6361
2022-01-23 14:00:00+00:00,4.28,99.0,83.3684,2022-01-23 14:00:00+00:00,1.615,100.0,13.403074,2022-01-23 14:00:00+00:00,9.231,0.0,680.17554
2022-01-23 15:00:00+00:00,3.2800002,98.0,26.687925,2022-01-23 15:00:00+00:00,0.66499996,100.0,0.0,2022-01-23 15:00:00+00:00,8.1310005,26.0,528.5017
2022-01-23 16:00:00+00:00,1.68,98.0,10.320065,2022-01-23 16:00:00+00:00,-0.13500005,100.0,0.0,2022-01-23 16:00:00+00:00,4.981,7.0,181.73251
2022-01-23 17:00:00+00:00,1.63,61.0,0.0,2022-01-23 17:00:00+00:00,-0.43500003,100.0,0.0,2022-01-23 17:00:00+00:00,5.031,14.0,0.0
2022-01-23 18:00:00+00:00,-1.12,68.0,0.0,2022-01-23 18:00:00+00:00,-0.785,69.0,0.0,2022-01-23 18:00:00+00:00,3.731,28.0,0.0
2022-01-23 19:00:00+00:00,1.03,28.0,0.0,2022-01-23 19:00:00+00:00,-0.63500005,100.0,0.0,2022-01-23 19:00:00+00:00,2.5809999,9.0,0.0
2022-01-23 20:00:00+00:00,0.83,39.0,0.0,2022-01-23 20:00:00+00:00,-0.035000026,100.0,0.0,2022-01-23 20:00:00+00:00,1.981,9.0,0.0
2022-01-23 21:00:00+00:00,0.43,77.0,0.0,2022-01-23 21:00:00+00:00,0.56499994,100.0,0.0,2022-01-23 21:00:00+00:00,2.131,69.0,0.0
2022-01-23 22:00:00+00:00,0.43,100.0,0.0,2022-01-23 22:00:00+00:00,-0.23500004,67.0,0.0,2022-01-23 22:00:00+00:00,3.281,48.0,0.0
2022-01-23 23:00:00+00:00,0.08,82.0,0.0,2022-01-23 23:00:00+00:00,-1.085,60.0,0.0,2022-01-23 23:00:00+00:00,4.031,14.0,0.0
